PetID,PetType,Breed,AgeMonths,Color,Size,WeightKg,Vaccinated,HealthCondition,TimeInShelterDays,AdoptionFee,PreviousOwner,AdoptionLikelihood,good_with_children,good_with_other_pets,activity_level,noise_level,grooming_needs,space_required,temperament,estimated_cost
2032,Dog,Golden Retriever,149,Black,Small,8.879518046768695,0,0,7,396,0,0,No,Yes,Medium,High,Low,Small,Friendly,14631
2033,Rabbit,Rabbit,28,Brown,Small,7.169082017777919,1,0,76,312,1,0,Yes,No,Low,High,Medium,Medium,Calm,6289
2034,Cat,Siamese,54,Black,Large,18.50398784208796,1,0,19,310,0,0,Yes,No,Low,High,High,Large,Playful,6253
2035,Dog,Labrador,65,Brown,Small,15.60497820123444,1,0,15,337,0,1,No,Yes,Medium,Medium,Medium,Large,Protective,10656
2036,Bird,Parakeet,100,Brown,Large,26.14531991759429,1,1,78,362,0,0,Yes,No,Medium,High,Medium,Small,Playful,8247
2037,Bird,Parakeet,21,Black,Medium,28.627513128473197,0,0,48,411,1,1,No,Yes,Low,High,High,Small,Protective,8177
2038,Dog,Poodle,13,Black,Medium,12.740936798926183,0,0,14,357,0,1,No,Yes,Medium,Low,Low,Large,Playful,9269
2039,Rabbit,Rabbit,57,Brown,Small,15.684166045143558,0,0,3,232,1,0,Yes,Yes,Low,High,Medium,Small,Calm,4372
2040,Cat,Siamese,49,Orange,Medium,29.17397434732004,1,0,50,427,0,1,Yes,No,Medium,Low,Medium,Large,Playful,8834
2041,Cat,Siamese,118,Black,Small,9.010929307071162,0,1,54,146,0,0,Yes,Yes,Medium,High,High,Large,Friendly,10783
2042,Bird,Parakeet,54,White,Large,23.9793324854056,1,0,6,429,1,0,No,No,Medium,Low,High,Medium,Playful,12380
2043,Rabbit,Rabbit,138,Gray,Medium,7.531957167722142,0,1,49,110,1,0,Yes,Yes,Low,High,High,Small,Protective,8617
2044,Dog,Labrador,53,Brown,Small,20.762343347332887,1,0,23,362,1,1,No,Yes,Medium,Low,High,Large,Aggressive,7150
2045,Rabbit,Rabbit,44,Brown,Medium,8.35485320151836,1,0,78,357,0,1,No,Yes,Low,Medium,High,Small,Playful,11075
2046,Rabbit,Rabbit,47,Gray,Medium,26.62826827611022,0,0,78,237,0,0,No,No,Low,Low,High,Medium,Playful,10102
2047,Cat,Siamese,53,Orange,Small,17.28286036836363,0,1,20,2,0,0,Yes,No,Medium,Low,Low,Medium,Playful,6158
2048,Rabbit,Rabbit,74,Gray,Medium,6.392075585357153,1,0,77,210,0,1,Yes,No,Medium,Low,Medium,Small,Protective,9727
2049,Rabbit,Rabbit,46,Black,Medium,7.506706095256095,0,0,60,403,1,0,No,Yes,Low,High,Low,Small,Playful,7206
2050,Bird,Parakeet,13,Gray,Medium,15.321626675534908,0,0,45,24,0,1,Yes,Yes,Low,High,Low,Large,Protective,2303
2051,Rabbit,Rabbit,165,Brown,Medium,28.88645874167149,0,0,61,330,0,0,Yes,No,High,High,High,Medium,Protective,14683
2052,Rabbit,Rabbit,102,Gray,Large,23.31962275262598,1,0,56,183,0,0,Yes,No,Low,Medium,Medium,Medium,Aggressive,2333
2053,Cat,Siamese,24,White,Medium,15.160979641949508,1,1,2,464,0,0,No,No,High,Medium,Low,Medium,Friendly,13025
2054,Dog,Labrador,2,Black,Medium,10.793855192304296,1,0,45,60,0,1,No,No,High,Low,High,Small,Protective,6506
2055,Dog,Golden Retriever,81,Gray,Small,16.928786307104836,0,0,40,122,0,0,Yes,No,High,Medium,High,Large,Calm,4331
2056,Bird,Parakeet,100,Brown,Large,22.70246416942997,1,0,24,496,0,0,No,No,Medium,Low,Medium,Small,Playful,6561
2057,Cat,Persian,142,Black,Small,23.7339290651312,1,0,29,54,0,0,Yes,Yes,Medium,Low,Low,Small,Calm,2079
2058,Rabbit,Rabbit,138,Brown,Small,10.413655144811395,1,0,67,162,1,0,Yes,No,Low,Low,Low,Small,Playful,5763
2059,Bird,Parakeet,163,Orange,Small,21.91361877820244,0,0,68,461,0,0,Yes,Yes,High,Medium,Low,Large,Aggressive,13023
2060,Bird,Parakeet,153,White,Large,20.0758746210494,1,0,66,186,0,0,Yes,Yes,Medium,High,High,Small,Protective,7196
2061,Dog,Labrador,131,Orange,Small,28.814256467892523,1,0,84,38,1,1,No,No,Medium,Medium,Medium,Medium,Friendly,12169
2062,Rabbit,Rabbit,111,White,Small,28.00161842473243,1,0,54,184,1,0,No,No,Medium,Low,Medium,Medium,Protective,2732
2063,Rabbit,Rabbit,102,Gray,Small,23.892000442503733,0,0,53,82,1,0,No,Yes,Medium,Low,Low,Medium,Playful,5976
2064,Cat,Siamese,17,Black,Medium,21.978445976792923,0,0,79,194,1,1,Yes,No,Medium,Medium,High,Large,Friendly,12009
2065,Rabbit,Rabbit,12,Gray,Small,8.947206101424,0,0,49,33,0,0,Yes,No,High,Low,Low,Small,Protective,7659
2066,Cat,Siamese,116,White,Large,25.53299242685747,0,0,32,112,0,0,Yes,Yes,High,Low,Medium,Large,Friendly,3384
2067,Dog,Poodle,24,White,Large,13.39766540768762,1,0,61,424,0,0,No,Yes,High,Medium,High,Small,Playful,4124
2068,Cat,Siamese,29,White,Medium,8.894975732675295,1,0,42,405,0,1,Yes,Yes,High,Medium,Low,Medium,Aggressive,8652
2069,Dog,Poodle,171,Brown,Large,12.140661980650412,1,0,1,229,1,0,No,No,Low,Medium,Low,Small,Aggressive,7283
2070,Rabbit,Rabbit,153,Black,Large,25.24212921047873,0,0,63,282,0,0,No,Yes,High,Low,High,Small,Protective,9176
2071,Rabbit,Rabbit,122,Gray,Medium,5.310363251758665,0,0,35,404,1,0,No,No,Medium,Low,Medium,Small,Calm,11390
2072,Rabbit,Rabbit,90,Gray,Small,14.228603492474852,0,0,51,424,1,0,No,Yes,High,High,High,Large,Playful,8605
2073,Dog,Poodle,65,Orange,Medium,15.2783702413552,0,1,71,286,0,0,No,Yes,Low,High,Low,Small,Protective,7707
2074,Rabbit,Rabbit,84,White,Small,2.0622612303657624,1,0,45,154,1,0,No,Yes,Medium,Medium,Low,Small,Protective,4292
2075,Dog,Golden Retriever,119,White,Small,6.676634856896794,0,0,77,164,0,0,Yes,No,High,High,Low,Small,Aggressive,14409
2076,Cat,Persian,156,White,Large,24.97553042869984,0,1,65,449,0,0,Yes,No,High,Low,Low,Large,Friendly,10376
2077,Dog,Labrador,16,Gray,Medium,25.09225426924806,1,0,14,181,1,1,No,Yes,High,High,Medium,Large,Playful,14319
2078,Cat,Persian,175,Orange,Large,9.480037432643192,1,0,3,238,0,0,No,Yes,Medium,Low,Medium,Large,Friendly,2997
2079,Rabbit,Rabbit,104,Brown,Large,26.37201980333986,1,0,24,136,1,0,Yes,Yes,Medium,Medium,Low,Small,Playful,12178
2080,Bird,Parakeet,92,Black,Small,23.381705232982085,1,0,65,338,0,0,No,No,Low,Medium,Medium,Medium,Calm,13001
2081,Rabbit,Rabbit,27,Brown,Large,13.119317030066874,0,0,48,425,0,0,No,Yes,Medium,Low,Medium,Medium,Aggressive,6664
2082,Dog,Labrador,170,Gray,Medium,22.703783987746096,1,0,10,419,1,1,Yes,No,Medium,High,Medium,Medium,Calm,4357
2083,Rabbit,Rabbit,175,White,Large,28.878704304649386,1,0,13,265,0,0,No,Yes,High,Medium,Low,Small,Protective,7491
2084,Dog,Poodle,162,Black,Large,14.310121823895116,1,0,73,186,0,0,No,Yes,Medium,Medium,High,Medium,Aggressive,3679
2085,Cat,Persian,165,Gray,Small,7.914388189651025,1,0,14,39,0,0,No,Yes,High,High,High,Medium,Protective,7715
2086,Cat,Persian,134,Gray,Medium,28.31267850145452,0,0,10,309,1,0,Yes,Yes,High,High,High,Medium,Calm,13231
2087,Bird,Parakeet,135,Gray,Large,18.50858436833444,1,0,40,492,0,0,Yes,Yes,Medium,Low,Low,Small,Playful,6886
2088,Bird,Parakeet,153,Black,Small,4.052689711932333,0,0,23,166,1,0,Yes,Yes,Low,High,Medium,Medium,Protective,9440
2089,Cat,Persian,33,Black,Large,17.607801659843993,1,0,55,390,0,0,No,No,Low,High,Medium,Medium,Friendly,12703
2090,Bird,Parakeet,55,Orange,Medium,15.516845794000664,1,0,63,259,0,1,No,Yes,Medium,High,Low,Small,Playful,8821
2091,Dog,Labrador,7,Orange,Large,25.81207792819134,1,0,71,142,1,1,Yes,No,Low,Low,Low,Large,Playful,5527
2092,Dog,Poodle,57,Brown,Large,16.39016050314212,1,0,42,203,0,0,No,Yes,High,Low,High,Medium,Calm,13218
2093,Dog,Golden Retriever,126,Black,Small,8.401740595984219,1,1,66,175,0,0,No,Yes,High,Medium,High,Large,Calm,8813
2094,Cat,Siamese,12,Black,Large,20.59367785208177,0,1,79,261,1,0,No,No,Medium,Low,Low,Medium,Aggressive,4745
2095,Rabbit,Rabbit,16,Black,Small,16.734688123531825,1,0,73,251,1,1,No,Yes,Low,Medium,High,Small,Aggressive,14365
2096,Dog,Labrador,43,Orange,Medium,7.758294219739301,1,0,47,328,0,1,No,No,Low,High,Medium,Large,Friendly,12773
2097,Rabbit,Rabbit,117,Gray,Large,17.63520788034433,0,0,81,418,0,0,Yes,No,High,Medium,Low,Large,Playful,14395
2098,Dog,Poodle,135,White,Medium,24.824531758800894,1,0,52,199,1,1,No,Yes,Medium,Medium,Low,Large,Friendly,13003
2099,Rabbit,Rabbit,111,Orange,Medium,1.8285566139963023,1,1,18,198,1,0,Yes,No,Low,High,Medium,Large,Friendly,6090
2100,Bird,Parakeet,51,Black,Large,19.29468012070824,1,0,79,195,1,0,No,No,Medium,Medium,Medium,Medium,Calm,8158
2101,Rabbit,Rabbit,160,Orange,Small,11.13797067774737,1,1,18,313,0,0,Yes,Yes,Low,Low,Medium,Medium,Friendly,10561
2102,Cat,Persian,75,Brown,Medium,9.4874719270233,1,0,24,76,1,1,No,No,High,Low,High,Large,Friendly,9471
2103,Rabbit,Rabbit,8,Black,Medium,12.385044760472226,0,0,23,18,0,1,Yes,Yes,High,Low,Low,Medium,Protective,5743
2104,Rabbit,Rabbit,45,Brown,Large,10.918657263191468,0,0,12,61,0,0,No,Yes,Medium,Low,High,Large,Aggressive,12196
2105,Dog,Poodle,59,Black,Large,25.134934094544807,1,0,23,326,0,0,Yes,Yes,High,Medium,Medium,Large,Aggressive,11895
2106,Rabbit,Rabbit,132,Orange,Large,8.969136512269117,1,0,21,393,0,0,No,Yes,Low,Medium,High,Small,Playful,9008
2107,Rabbit,Rabbit,104,Gray,Large,22.261437670090977,1,0,64,280,0,0,Yes,No,High,High,Medium,Large,Aggressive,5324
2108,Cat,Persian,157,White,Large,3.727734786629073,0,0,72,427,0,0,No,Yes,Medium,Medium,High,Medium,Playful,10632
2109,Dog,Poodle,157,Brown,Large,28.59049480204805,0,0,34,249,0,0,Yes,Yes,Medium,Medium,High,Large,Protective,5257
2110,Dog,Labrador,98,Orange,Small,19.047182480208,0,0,2,226,0,0,Yes,No,Medium,Medium,Medium,Small,Aggressive,13098
2111,Dog,Labrador,156,Gray,Medium,21.494838734292244,1,0,69,126,0,1,No,Yes,Low,High,High,Medium,Protective,2226
2112,Cat,Siamese,79,Orange,Small,9.64314063073908,1,1,31,57,0,0,No,Yes,Low,Low,Low,Small,Aggressive,4401
2113,Dog,Poodle,124,Brown,Small,12.950800492535324,1,0,68,408,0,0,Yes,No,Low,Medium,High,Small,Aggressive,6718
2114,Cat,Siamese,172,White,Large,7.4895732018583105,0,0,70,476,0,0,No,No,Low,High,High,Large,Protective,3024
2115,Cat,Persian,4,Orange,Medium,28.043546488264493,0,1,87,375,0,0,Yes,No,Low,High,Low,Small,Friendly,7672
2116,Bird,Parakeet,90,Black,Small,15.155028965939954,1,0,19,203,0,0,Yes,No,High,High,Medium,Small,Friendly,9727
2117,Cat,Persian,104,Gray,Large,19.28299535408171,0,0,72,242,1,0,Yes,No,Low,Low,Low,Medium,Friendly,13683
2118,Cat,Persian,137,Orange,Large,22.293888885390743,1,1,13,366,1,0,No,No,Low,Medium,High,Small,Friendly,7280
2119,Bird,Parakeet,119,Gray,Medium,11.76207664188663,1,0,65,423,1,1,Yes,No,High,High,Medium,Large,Aggressive,14448
2120,Cat,Persian,133,Black,Small,21.88294798163509,1,0,6,331,0,0,Yes,Yes,Low,Low,High,Large,Calm,2870
2121,Bird,Parakeet,56,White,Small,20.603782202933864,1,0,71,499,0,0,No,No,Medium,High,High,Large,Protective,5199
2122,Rabbit,Rabbit,96,White,Small,21.46412068234445,1,0,27,325,0,0,No,No,Low,High,Low,Small,Calm,3745
2123,Dog,Golden Retriever,178,Black,Large,15.187667105933771,0,0,79,251,1,0,No,No,Low,High,Low,Medium,Calm,7270
2124,Dog,Golden Retriever,75,Gray,Medium,12.105184086456896,1,1,52,393,0,0,No,Yes,Medium,High,Medium,Large,Playful,10635
2125,Bird,Parakeet,143,Orange,Medium,7.440383458060706,1,0,87,321,0,1,Yes,Yes,Medium,High,Medium,Small,Friendly,7886
2126,Cat,Siamese,32,Black,Small,24.914164231225893,0,0,48,375,0,0,Yes,No,Medium,Low,Medium,Large,Aggressive,7590
2127,Cat,Siamese,28,Brown,Large,18.642151349418683,1,0,88,492,0,0,Yes,No,Medium,Medium,High,Large,Friendly,14750
2128,Bird,Parakeet,22,Gray,Small,13.886213686827354,0,0,79,408,1,0,Yes,No,Low,Medium,Low,Medium,Friendly,9897
2129,Bird,Parakeet,17,White,Medium,28.37588129460773,0,1,68,198,1,0,No,Yes,Medium,Medium,Low,Large,Calm,10664
2130,Rabbit,Rabbit,59,Black,Large,2.3873255627041257,0,0,44,487,1,0,Yes,Yes,Medium,Medium,Low,Medium,Playful,10271
2131,Dog,Poodle,90,White,Small,25.65498641094638,1,1,17,342,0,0,Yes,No,High,Low,Medium,Small,Friendly,7158
2132,Rabbit,Rabbit,106,Gray,Small,29.9298951954332,1,0,38,239,1,0,No,Yes,Medium,Low,Low,Large,Protective,10431
2133,Rabbit,Rabbit,26,White,Large,26.721321215603155,1,0,10,138,0,0,Yes,No,Medium,Low,Low,Small,Protective,14844
2134,Rabbit,Rabbit,25,Black,Medium,24.502660982853133,0,1,54,121,1,0,Yes,Yes,High,High,Low,Small,Friendly,2589
2135,Cat,Persian,138,Gray,Large,11.854873808783417,1,1,6,419,0,0,Yes,Yes,High,High,Medium,Small,Calm,11552
2136,Cat,Persian,45,Brown,Small,7.708111285606511,1,1,6,48,0,0,Yes,No,Low,High,Low,Large,Calm,3884
2137,Cat,Siamese,83,Black,Small,22.31066509448843,1,0,52,303,0,0,Yes,No,High,Medium,Medium,Medium,Aggressive,7399
2138,Bird,Parakeet,11,Orange,Small,9.832685622368484,0,0,15,114,0,0,Yes,No,Low,High,Low,Large,Playful,12508
2139,Bird,Parakeet,104,Black,Small,6.1051507824941496,0,0,68,342,1,0,No,No,High,Medium,Low,Small,Calm,14622
2140,Bird,Parakeet,68,Gray,Medium,23.809250726004148,0,1,57,250,1,0,No,Yes,High,High,Low,Medium,Aggressive,10503
2141,Bird,Parakeet,95,Black,Medium,10.063765914864945,1,0,56,490,0,1,Yes,Yes,Low,Medium,Medium,Small,Protective,3076
2142,Rabbit,Rabbit,156,Brown,Small,27.51881015513281,1,0,7,6,0,0,Yes,Yes,High,High,Medium,Medium,Protective,9235
2143,Rabbit,Rabbit,65,Brown,Medium,25.378346699754637,1,0,51,218,0,1,No,No,Low,High,Low,Large,Protective,8837
2144,Rabbit,Rabbit,49,Orange,Medium,25.5815695557684,1,0,58,76,1,1,Yes,Yes,High,Low,High,Medium,Friendly,2033
2145,Cat,Persian,175,White,Medium,23.37552205561896,1,1,64,178,0,0,Yes,No,Medium,High,Medium,Large,Playful,3841
2146,Cat,Persian,52,Gray,Small,26.545561289467365,1,0,26,144,0,0,Yes,Yes,High,High,Medium,Small,Aggressive,6481
2147,Bird,Parakeet,102,Gray,Large,24.366659873165485,1,0,58,415,0,0,No,No,Low,Low,Low,Medium,Playful,10440
2148,Bird,Parakeet,57,White,Large,18.47282954366713,0,0,31,153,0,0,Yes,No,High,Medium,High,Small,Friendly,3134
2149,Bird,Parakeet,47,Brown,Large,9.578858838874032,0,0,66,120,1,0,No,Yes,Low,Low,Low,Medium,Aggressive,9261
2150,Dog,Poodle,159,Brown,Small,26.758066603210324,1,0,13,123,0,0,Yes,No,Low,Low,Medium,Large,Aggressive,7298
2151,Cat,Siamese,174,Black,Medium,25.377505060422564,1,0,18,149,0,1,No,No,Medium,Medium,Medium,Medium,Calm,9017
2152,Cat,Persian,26,Orange,Medium,14.713500344105809,0,0,75,396,1,0,No,Yes,Medium,High,Low,Medium,Playful,9771
2153,Rabbit,Rabbit,114,Orange,Small,2.1332818940567004,1,0,13,380,0,0,Yes,No,Low,Medium,Low,Large,Playful,10567
2154,Bird,Parakeet,5,Orange,Small,19.51776809465549,1,0,24,267,0,1,No,No,High,High,High,Large,Calm,10915
2155,Rabbit,Rabbit,84,Black,Large,2.46730875662087,1,0,57,326,0,0,Yes,No,Low,High,High,Large,Protective,3913
2156,Dog,Labrador,52,Orange,Large,27.86211889360381,1,0,29,0,0,1,No,Yes,Low,Medium,Medium,Medium,Friendly,6297
2157,Dog,Golden Retriever,105,White,Small,28.887306442133905,1,0,56,160,0,0,Yes,Yes,High,Low,High,Small,Playful,12684
2158,Cat,Siamese,54,Black,Large,6.495214231088522,1,0,54,243,1,0,Yes,No,High,Medium,High,Medium,Calm,3942
2159,Bird,Parakeet,161,White,Medium,20.615291963592387,0,0,5,374,1,0,No,Yes,High,High,Medium,Medium,Aggressive,6004
2160,Cat,Persian,178,Black,Small,3.67580113232012,1,1,35,397,1,0,Yes,No,High,Medium,Medium,Small,Calm,12536
2161,Dog,Labrador,166,Orange,Small,22.15599092862054,1,0,19,250,1,1,Yes,No,Low,Medium,Medium,Large,Protective,3331
2162,Bird,Parakeet,155,White,Medium,11.071342318427565,1,0,55,366,0,1,No,No,Low,High,Medium,Medium,Friendly,9890
2163,Dog,Golden Retriever,15,White,Medium,20.750453240182917,1,1,77,63,0,1,Yes,No,Medium,Low,Low,Small,Protective,6588
2164,Rabbit,Rabbit,61,White,Medium,11.813418766863158,0,0,69,298,0,0,Yes,No,Low,Medium,Medium,Large,Aggressive,2337
2165,Bird,Parakeet,122,Black,Large,5.221457785163836,1,1,44,247,1,0,No,Yes,High,High,Medium,Large,Aggressive,9066
2166,Rabbit,Rabbit,21,Gray,Small,12.777189434574176,0,0,78,441,0,0,No,No,Medium,High,Medium,Medium,Aggressive,9813
2167,Cat,Persian,46,Orange,Large,4.267532272408911,1,1,38,296,0,0,Yes,Yes,High,Medium,High,Large,Aggressive,12057
2168,Cat,Siamese,134,White,Medium,17.72961497433143,1,1,62,464,0,0,Yes,Yes,Low,Low,Medium,Large,Calm,13329
2169,Cat,Siamese,38,Gray,Large,2.187594432334913,1,0,22,451,0,0,No,No,Medium,Medium,Low,Small,Aggressive,10983
2170,Rabbit,Rabbit,62,Orange,Medium,16.292270708395932,1,0,73,499,0,1,No,No,High,Low,Low,Small,Aggressive,5611
2171,Rabbit,Rabbit,86,Orange,Large,26.704690765770685,1,0,40,114,1,0,Yes,Yes,Medium,Low,Medium,Large,Calm,5700
2172,Dog,Golden Retriever,78,White,Large,25.29832483346152,0,0,26,294,0,0,No,Yes,Medium,Low,Low,Small,Aggressive,11708
2173,Bird,Parakeet,46,White,Medium,26.60066928916841,1,0,5,0,1,1,Yes,Yes,Low,Low,High,Large,Protective,14145
2174,Rabbit,Rabbit,141,Black,Large,27.739415261686112,0,0,54,40,0,0,Yes,No,High,Medium,Medium,Medium,Protective,8118
2175,Cat,Siamese,3,Gray,Small,4.031308748395133,1,0,86,172,1,1,Yes,Yes,Medium,High,Low,Small,Playful,9105
2176,Bird,Parakeet,6,Gray,Large,4.733668883395679,0,0,49,87,1,0,Yes,No,Medium,High,Low,Large,Protective,14100
2177,Dog,Labrador,93,White,Large,17.15319738308073,1,1,3,481,1,0,Yes,No,High,High,Medium,Large,Friendly,4673
2178,Cat,Siamese,8,Orange,Small,26.925207384308447,1,0,38,97,0,1,No,No,Medium,High,Low,Small,Friendly,4122
2179,Bird,Parakeet,172,White,Medium,29.25613423919689,1,0,14,87,0,1,No,Yes,Medium,High,Medium,Small,Friendly,13977
2180,Dog,Golden Retriever,108,Orange,Small,2.3415956028599987,1,0,47,250,0,0,No,No,Medium,High,Low,Medium,Calm,9082
2181,Rabbit,Rabbit,161,Orange,Large,11.317448441819144,1,0,14,334,0,0,No,No,High,Medium,High,Large,Protective,10250
2182,Dog,Poodle,75,White,Medium,7.17393338513981,1,0,75,464,0,1,Yes,No,High,Low,Low,Medium,Friendly,12625
2183,Dog,Golden Retriever,77,Brown,Large,22.923009619006194,1,1,73,140,1,0,Yes,No,High,High,Low,Medium,Playful,4062
2184,Cat,Siamese,50,Gray,Large,19.56562218757393,1,0,38,70,0,0,Yes,No,High,Medium,Medium,Medium,Calm,3254
2185,Rabbit,Rabbit,11,Orange,Small,4.4767529130315165,1,0,64,136,0,1,Yes,Yes,Low,High,Low,Small,Playful,5688
2186,Rabbit,Rabbit,95,Orange,Small,15.022139953584173,1,1,44,491,0,0,No,No,Medium,High,Medium,Medium,Protective,5748
2187,Dog,Poodle,156,Brown,Medium,20.87777514876745,1,1,70,446,1,0,Yes,No,High,Low,High,Small,Aggressive,8342
2188,Rabbit,Rabbit,70,Black,Medium,23.59115642379709,1,0,65,98,1,1,Yes,Yes,Medium,Low,Medium,Small,Playful,6130
2189,Rabbit,Rabbit,169,Brown,Medium,1.5815285837362474,1,0,25,150,0,1,No,No,Medium,Low,Medium,Medium,Aggressive,6257
2190,Rabbit,Rabbit,16,Brown,Large,26.823617645532806,1,0,16,437,0,1,No,Yes,Low,High,Low,Medium,Calm,5029
2191,Cat,Siamese,68,Orange,Small,17.509160105565208,0,0,15,174,1,0,No,No,High,High,High,Large,Playful,4846
2192,Bird,Parakeet,99,Gray,Small,24.545364333837234,1,1,81,166,0,0,No,Yes,High,High,Medium,Medium,Playful,10662
2193,Rabbit,Rabbit,48,Brown,Small,24.43020287041422,1,0,3,342,0,0,Yes,Yes,Medium,Low,Low,Large,Calm,6035
2194,Dog,Poodle,64,Black,Medium,6.505727147858105,1,0,67,409,1,1,Yes,No,High,Medium,Low,Medium,Calm,4899
2195,Dog,Poodle,90,White,Small,4.19499148735536,1,1,37,256,1,0,No,No,Medium,High,Medium,Medium,Friendly,11638
2196,Rabbit,Rabbit,76,Brown,Small,21.91733080024097,0,0,81,397,0,0,Yes,No,Medium,High,Low,Medium,Protective,6443
2197,Rabbit,Rabbit,139,Brown,Small,5.536380645826953,0,1,55,223,0,0,Yes,Yes,Low,High,Medium,Medium,Playful,6789
2198,Cat,Siamese,101,Black,Medium,25.64818725073699,1,0,38,498,0,1,Yes,Yes,Low,Medium,Medium,Large,Playful,2912
2199,Cat,Persian,89,Gray,Small,22.05949503200105,1,0,63,367,0,0,No,Yes,Low,High,Medium,Large,Calm,6242
2200,Cat,Siamese,18,Brown,Medium,25.412935566592616,1,0,1,329,0,1,Yes,No,Medium,Medium,High,Medium,Calm,9541
2201,Cat,Siamese,19,Brown,Small,9.671367708671037,1,0,71,64,0,1,No,Yes,High,High,Medium,Medium,Protective,3711
2202,Bird,Parakeet,55,Gray,Small,10.181343751906502,1,0,19,68,0,0,Yes,Yes,Low,Medium,Low,Large,Calm,10866
2203,Cat,Persian,102,Black,Small,20.46542513404321,1,0,52,66,0,0,Yes,No,High,High,High,Small,Aggressive,3439
2204,Dog,Golden Retriever,118,Brown,Medium,1.9119326967094787,1,0,30,432,0,1,Yes,Yes,Low,Low,Low,Small,Aggressive,12926
2205,Dog,Poodle,154,Gray,Medium,22.06840564378526,1,1,55,49,0,0,No,Yes,Low,Low,High,Small,Aggressive,7613
2206,Rabbit,Rabbit,134,Brown,Small,25.23770905478344,1,0,14,313,0,0,Yes,No,Medium,Low,High,Large,Aggressive,5630
2207,Dog,Golden Retriever,4,White,Large,13.039744011519016,0,0,13,308,0,0,No,Yes,Low,Low,High,Large,Protective,7375
2208,Dog,Golden Retriever,108,Orange,Medium,23.18148607256559,1,0,84,90,0,1,No,No,Low,High,High,Small,Playful,9103
2209,Cat,Persian,115,White,Medium,6.063716592485596,1,1,27,114,0,0,No,No,Medium,Low,Low,Small,Aggressive,10877
2210,Rabbit,Rabbit,29,Brown,Small,10.345551420765055,1,0,89,373,1,0,Yes,No,High,Medium,Medium,Medium,Calm,11318
2211,Rabbit,Rabbit,59,Black,Large,29.254843930203844,1,0,9,56,0,0,Yes,No,Low,Low,Low,Large,Aggressive,6216
2212,Cat,Siamese,125,Orange,Small,29.603517033243666,1,0,41,341,1,0,Yes,No,Medium,Low,Medium,Large,Protective,4466
2213,Cat,Persian,98,White,Medium,15.865546537626052,0,0,48,17,0,0,Yes,Yes,Low,Low,Low,Small,Calm,12589
2214,Cat,Persian,17,Gray,Medium,28.09382395245243,1,0,12,271,0,1,No,Yes,Medium,High,High,Small,Aggressive,9824
2215,Cat,Siamese,107,Black,Small,16.15918966364878,0,0,10,129,0,0,No,No,High,Low,High,Large,Playful,14329
2216,Dog,Labrador,43,White,Small,9.456055716673562,1,0,6,494,0,1,No,No,High,Medium,Medium,Medium,Calm,13630
2217,Cat,Siamese,80,Gray,Large,8.740079354864383,1,1,34,268,1,0,Yes,Yes,Medium,Low,Medium,Small,Calm,6124
2218,Dog,Poodle,162,Brown,Large,27.955665455676314,1,1,52,428,1,0,No,No,Medium,Low,Low,Large,Playful,2965
2219,Cat,Persian,8,Gray,Medium,6.000945280241914,0,0,41,79,1,1,Yes,No,Medium,Low,Medium,Large,Calm,8928
2220,Dog,Golden Retriever,141,White,Large,17.809341287852728,0,0,83,455,0,0,No,No,High,Medium,Low,Medium,Aggressive,8096
2221,Cat,Persian,106,White,Large,17.110226973818868,0,0,6,298,0,0,Yes,Yes,Low,Low,Medium,Medium,Calm,8157
2222,Bird,Parakeet,8,Brown,Medium,22.44902885493685,0,0,2,455,0,1,Yes,Yes,High,Medium,Medium,Small,Aggressive,11111
2223,Dog,Poodle,96,Gray,Medium,15.478044318218467,1,1,15,309,0,0,No,No,Medium,Medium,Medium,Small,Playful,10120
2224,Bird,Parakeet,94,Gray,Medium,8.896284160535892,1,0,17,201,0,1,No,No,Medium,Low,High,Small,Friendly,13064
2225,Cat,Siamese,65,Brown,Medium,5.9124984893157775,1,0,16,224,1,1,No,Yes,High,Medium,High,Large,Playful,3508
2226,Bird,Parakeet,171,Gray,Small,19.00374530167086,0,1,28,158,1,0,No,Yes,Medium,High,Low,Small,Aggressive,11404
2227,Dog,Labrador,39,Brown,Medium,21.85073194874376,1,0,85,203,0,1,Yes,No,High,Low,Medium,Large,Protective,2871
2228,Rabbit,Rabbit,81,Black,Medium,17.516117081778948,1,0,72,136,0,1,No,No,Medium,Low,Low,Small,Playful,14582
2229,Cat,Siamese,84,White,Medium,22.41218703651465,0,0,10,484,0,0,No,Yes,Low,Medium,Medium,Medium,Protective,13446
2230,Dog,Labrador,88,Black,Large,5.104114871048844,1,0,10,72,0,1,No,Yes,Low,Medium,High,Medium,Protective,2863
2231,Bird,Parakeet,86,Orange,Medium,26.59163565335093,0,0,10,47,0,0,Yes,Yes,Medium,Low,High,Large,Aggressive,14145
2232,Dog,Labrador,93,Orange,Small,17.88946974384659,0,0,73,17,1,0,Yes,No,High,High,Medium,Medium,Aggressive,13300
2233,Bird,Parakeet,86,Orange,Small,4.678473879885318,1,0,28,477,0,0,No,Yes,Low,Medium,Medium,Large,Friendly,5055
2234,Bird,Parakeet,44,Brown,Medium,14.395830921966317,1,0,24,479,0,1,Yes,No,High,Medium,High,Large,Calm,7133
2235,Bird,Parakeet,137,Gray,Small,25.498960398111432,1,0,19,487,0,0,No,Yes,Medium,High,High,Medium,Playful,14186
